    K_d          mu_d     log10_Kp_crack  log10_asp_crack    Kp
    43.944782    24.173213    -2.950977    -2.671387     0.050000
    62.415358    28.918234    -4.331836    -1.730957     0.050000
    62.415358    28.918234    -4.331836    -1.730957     0.050000
    43.944782    24.173213    -2.950977    -2.671387     0.050000
    59.067544    28.298525    -2.950977    -1.730957     0.050000
    61.471451    28.726145    -2.931836    -1.171387     0.050000
    62.525170    28.936859    -4.350977    -1.171387     0.050000
    18.067544    13.372890    -2.931836    -3.230957     0.050000
    18.067544    13.372890    -2.931836    -3.230957     0.050000
    62.525170    28.936859    -4.350977    -1.171387     0.050000
    58.490423    28.176179    -4.350977    -3.230957     0.050000
     0.475424     0.020333    -2.231836    -3.421387     0.050000
     0.466009     0.019653    -2.250977    -3.421387     0.050000
    18.474188    14.174565    -2.231836    -2.480957     0.050000
    18.474188    14.174565    -2.231836    -2.480957     0.050000
     0.466009     0.019653    -2.250977    -3.421387     0.050000
    19.368600    14.686484    -2.250977    -2.480957     0.050000
    61.505327    28.744285    -3.631836    -1.921387     0.050000
    61.550523    28.752935    -3.650977    -1.921387     0.050000
    38.721473    17.093721    -3.631836    -3.980957     0.050000
    38.721473    17.093721    -3.631836    -3.980957     0.050000
    61.550523    28.752935    -3.650977    -1.921387     0.050000
    39.550750    17.498824    -3.650977    -3.980957     0.050000
    23.000045    10.470535    -3.281836    -3.796387     0.050000
    51.463080    24.062092    -4.000977    -3.796387     0.050000
    25.992080    13.879217    -3.281836    -3.605957     0.050000
    25.992080    13.879217    -3.281836    -3.605957     0.050000
    51.463080    24.062092    -4.000977    -3.796387     0.050000
    52.004058    25.274034    -4.000977    -3.605957     0.050000
     9.717579     8.657931    -1.881836    -2.296387     0.050000
    41.117181    24.068451    -2.600977    -2.296387     0.050000
    17.704100    14.136536    -1.881836    -2.105957     0.050000
    17.704100    14.136536    -1.881836    -2.105957     0.050000
    41.117181    24.068451    -2.600977    -2.296387     0.050000
    46.937385    25.699679    -2.600977    -2.105957     0.050000
    10.155180     8.567703    -2.581836    -3.046387     0.050000
    39.209865    23.596830    -3.300977    -3.046387     0.050000
    25.107060    15.370514    -2.581836    -2.855957     0.050000
    25.107060    15.370514    -2.581836    -2.855957     0.050000
    39.209865    23.596830    -3.300977    -3.046387     0.050000
    51.842425    25.849849    -3.300977    -2.855957     0.050000
    62.338979    28.904255    -3.981836    -1.546387     0.050000
    42.000327    24.165987    -1.900977    -1.546387     0.050000
    62.418380    28.917411    -3.981836    -1.355957     0.050000
    62.418380    28.917411    -3.981836    -1.355957     0.050000
    42.000327    24.165987    -1.900977    -1.546387     0.050000
    47.775589    25.657739    -1.900977    -1.355957     0.050000
    47.076790    23.371906    -3.806836    -3.608887     0.050000
    18.389751     9.711592    -3.125977    -3.608887     0.050000
    61.857506    28.811654    -3.806836    -1.918457     0.050000
    61.857506    28.811654    -3.806836    -1.918457     0.050000
    18.389751     9.711592    -3.125977    -3.608887     0.050000
    59.273247    28.306454    -3.125977    -1.918457     0.050000
    40.509124    23.919240    -2.406836    -2.108887     0.050000
    10.425635     9.278001    -1.725977    -2.108887     0.050000
     1.153796     0.130182    -2.406836    -3.418457     0.050000
     1.153796     0.130182    -2.406836    -3.418457     0.050000
    10.425635     9.278001    -1.725977    -2.108887     0.050000
     0.156445     0.001627    -1.725977    -3.418457     0.050000
     0.254246     0.023474    -1.706836    -2.858887     0.050000
    59.067339    27.986437    -3.825977    -2.858887     0.050000
    47.250732    25.347034    -1.706836    -1.168457     0.050000
    47.250732    25.347034    -1.706836    -1.168457     0.050000
    59.067339    27.986437    -3.825977    -2.858887     0.050000
    62.426933    28.917383    -3.825977    -1.168457     0.050000
    61.455621    28.735719    -3.106836    -1.358887     0.050000
    57.492381    27.943735    -2.425977    -1.358887     0.050000
    48.635625    25.572750    -3.106836    -2.668457     0.050000
    48.635625    25.572750    -3.106836    -2.668457     0.050000
    57.492381    27.943735    -2.425977    -1.358887     0.050000
    21.727714    15.112329    -2.425977    -2.668457     0.050000
    39.518081    23.255514    -3.456836    -3.233887     0.050000
     0.478584     0.036326    -2.075977    -3.233887     0.050000
    44.580022    25.163076    -3.456836    -3.043457     0.050000
    44.580022    25.163076    -3.456836    -3.043457     0.050000
     0.478584     0.036326    -2.075977    -3.233887     0.050000
     0.937548     0.310125    -2.075977    -3.043457     0.050000
    41.398145    24.016890    -2.056836    -1.733887     0.050000
    61.482977    28.750634    -3.475977    -1.733887     0.050000
    47.108343    25.591303    -2.056836    -1.543457     0.050000
    47.108343    25.591303    -2.056836    -1.543457     0.050000
    61.482977    28.750634    -3.475977    -1.733887     0.050000
    61.844553    28.814798    -3.475977    -1.543457     0.050000
     0.699367     0.021414    -2.756836    -3.983887     0.050000
     0.744752     0.024143    -2.775977    -3.983887     0.050000
     1.371228     0.076171    -2.756836    -3.793457     0.050000
     1.371228     0.076171    -2.756836    -3.793457     0.050000
     0.744752     0.024143    -2.775977    -3.983887     0.050000
     1.625221     0.103041    -2.775977    -3.793457     0.050000
    61.403543    28.732793    -4.156836    -2.483887     0.050000
    61.452979    28.741936    -4.175977    -2.483887     0.050000
    61.751386    28.804964    -4.156836    -2.293457     0.050000
    61.751386    28.804964    -4.156836    -2.293457     0.050000
    61.452979    28.741936    -4.175977    -2.483887     0.050000
    61.786200    28.811005    -4.175977    -2.293457     0.050000
    55.828483    25.734777    -4.244336    -3.890137     0.050000
     0.157106     0.000527    -1.813477    -3.890137     0.050000
    61.265689    28.638630    -4.244336    -2.762207     0.050000
    61.265689    28.638630    -4.244336    -2.762207     0.050000
     0.157106     0.000527    -1.813477    -3.890137     0.050000
     0.528256     0.156276    -1.813477    -2.762207     0.050000
    46.387576    25.479041    -2.844336    -2.390137     0.050000
    54.696825    27.436983    -3.213477    -2.390137     0.050000
    60.936388    28.627154    -2.844336    -1.262207     0.050000
    60.936388    28.627154    -2.844336    -1.262207     0.050000
    54.696825    27.436983    -3.213477    -2.390137     0.050000
    61.863350    28.809396    -3.213477    -1.262207     0.050000
     0.956096     0.244378    -2.144336    -3.140137     0.050000
     5.953593     4.673934    -2.513477    -3.140137     0.050000
     0.322265     0.007034    -2.144336    -3.512207     0.050000
     0.322265     0.007034    -2.144336    -3.512207     0.050000
     5.953593     4.673934    -2.513477    -3.140137     0.050000
     1.314355     0.125025    -2.513477    -3.512207     0.050000
    61.803572    28.808775    -3.544336    -1.640137     0.050000
    62.239088    28.886868    -3.913477    -1.640137     0.050000
    60.794656    28.637798    -3.544336    -2.012207     0.050000
    60.794656    28.637798    -3.544336    -2.012207     0.050000
    62.239088    28.886868    -3.913477    -1.640137     0.050000
    61.800209    28.813919    -3.913477    -2.012207     0.050000
    49.931070    25.617452    -3.194336    -2.765137     0.050000
    56.658486    27.486616    -3.563477    -2.765137     0.050000
    54.421386    27.379824    -3.194336    -2.387207     0.050000
    54.421386    27.379824    -3.194336    -2.387207     0.050000
    56.658486    27.486616    -3.563477    -2.765137     0.050000
    58.854903    28.271017    -3.563477    -2.387207     0.050000
    47.178286    25.423820    -1.794336    -1.265137     0.050000
    55.238899    27.422332    -2.163477    -1.265137     0.050000
     0.148672     0.000450    -1.794336    -3.887207     0.050000
     0.148672     0.000450    -1.794336    -3.887207     0.050000
    55.238899    27.422332    -2.163477    -1.265137     0.050000
     0.273375     0.002305    -2.163477    -3.887207     0.050000
     1.105107     0.086193    -2.494336    -3.515137     0.050000
    56.622688    27.214848    -4.263477    -3.515137     0.050000
    54.812962    27.435542    -2.494336    -1.637207     0.050000
    54.812962    27.435542    -2.494336    -1.637207     0.050000
    56.622688    27.214848    -4.263477    -3.515137     0.050000
    62.421352    28.919307    -4.263477    -1.637207     0.050000
    61.760720    28.807114    -3.894336    -2.015137     0.050000
    54.717750    27.474570    -2.863477    -2.015137     0.050000
    53.294441    27.187698    -3.894336    -3.137207     0.050000
    53.294441    27.187698    -3.894336    -3.137207     0.050000
    54.717750    27.474570    -2.863477    -2.015137     0.050000
    18.010974    13.851145    -2.863477    -3.137207     0.050000
    60.469815    28.295048    -4.069336    -2.952637     0.050000
    61.660852    28.666060    -4.438477    -2.952637     0.050000
    53.149505    25.244803    -4.069336    -3.699707     0.050000
    53.149505    25.244803    -4.069336    -3.699707     0.050000
    61.660852    28.666060    -4.438477    -2.952637     0.050000
    58.304783    27.302272    -4.438477    -3.699707     0.050000
    58.925621    28.253556    -2.669336    -1.452637     0.050000
    60.970698    28.649301    -3.038477    -1.452637     0.050000
    46.293184    25.533325    -2.669336    -2.199707     0.050000
    46.293184    25.533325    -2.669336    -2.199707     0.050000
    60.970698    28.649301    -3.038477    -1.452637     0.050000
    54.642977    27.463234    -3.038477    -2.199707     0.050000
     0.180521     0.001082    -1.969336    -3.702637     0.050000
    44.400384    21.538604    -3.738477    -3.702637     0.050000
     0.658190     0.143219    -1.969336    -2.949707     0.050000
     0.658190     0.143219    -1.969336    -2.949707     0.050000
    44.400384    21.538604    -3.738477    -3.702637     0.050000
    58.186212    27.575133    -3.738477    -2.949707     0.050000
    58.623192    28.244646    -3.369336    -2.202637     0.050000
    34.290338    21.857689    -2.338477    -2.202637     0.050000
    61.818927    28.807775    -3.369336    -1.449707     0.050000
    61.818927    28.807775    -3.369336    -1.449707     0.050000
    34.290338    21.857689    -2.338477    -2.202637     0.050000
    55.192895    27.479505    -2.338477    -1.449707     0.050000
    46.596136    25.029624    -3.719336    -3.327637     0.050000
     7.216945     4.780246    -2.688477    -3.327637     0.050000
    62.421185    28.915113    -3.719336    -1.074707     0.050000
    62.421185    28.915113    -3.719336    -1.074707     0.050000
     7.216945     4.780246    -2.688477    -3.327637     0.050000
    61.019459    28.621861    -2.688477    -1.074707     0.050000
    47.322254    25.627017    -2.319336    -1.827637     0.050000
    62.247096    28.887323    -4.088477    -1.827637     0.050000
    19.396767    14.351352    -2.319336    -2.574707     0.050000
    19.396767    14.351352    -2.319336    -2.574707     0.050000
    62.247096    28.887323    -4.088477    -1.827637     0.050000
    61.017415    28.644446    -4.088477    -2.574707     0.050000
    47.538905    25.508681    -3.019336    -2.577637     0.050000
     5.023577     4.315378    -1.988477    -2.577637     0.050000
    58.986008    28.272641    -3.019336    -1.824707     0.050000
    58.986008    28.272641    -3.019336    -1.824707     0.050000
     5.023577     4.315378    -1.988477    -2.577637     0.050000
    35.775865    22.112431    -1.988477    -1.824707     0.050000
    62.538030    28.939176    -4.419336    -1.077637     0.050000
    62.252726    28.880414    -3.388477    -1.077637     0.050000
    58.710247    28.135171    -4.419336    -3.324707     0.050000
    58.710247    28.135171    -4.419336    -3.324707     0.050000
    62.252726    28.880414    -3.388477    -1.077637     0.050000
    35.148182    21.124543    -3.388477    -3.324707     0.050000
    60.259411    28.558690    -4.441211    -3.022949     0.050000
     0.461545     0.068451    -1.922852    -3.022949     0.050000
    62.236178    28.889055    -4.441211    -2.176270     0.050000
    62.236178    28.889055    -4.441211    -2.176270     0.050000
     0.461545     0.068451    -1.922852    -3.022949     0.050000
    16.517843    13.410392    -1.922852    -2.176270     0.050000
    60.713450    28.604914    -3.041211    -1.522949     0.050000
    61.588287    28.767450    -3.322852    -1.522949     0.050000
    13.059372     6.000573    -3.041211    -3.676270     0.050000
    13.059372     6.000573    -3.041211    -3.676270     0.050000
    61.588287    28.767450    -3.322852    -1.522949     0.050000
    26.895369    13.572660    -3.322852    -3.676270     0.050000
     0.296737     0.003934    -2.341211    -3.772949     0.050000
     0.664002     0.021751    -2.622852    -3.772949     0.050000
    55.576538    27.555584    -2.341211    -1.426270     0.050000
    55.576538    27.555584    -2.341211    -1.426270     0.050000
     0.664002     0.021751    -2.622852    -3.772949     0.050000
    58.755375    28.215695    -2.622852    -1.426270     0.050000
    60.563035    28.596172    -3.741211    -2.272949     0.050000
    61.506968    28.762835    -4.022852    -2.272949     0.050000
    58.243551    27.636326    -3.741211    -2.926270     0.050000
    58.243551    27.636326    -3.741211    -2.926270     0.050000
    61.506968    28.762835    -4.022852    -2.272949     0.050000
    60.256227    28.254264    -4.022852    -2.926270     0.050000
    34.063749    20.049613    -3.391211    -3.397949     0.050000
    44.453388    23.958838    -3.672852    -3.397949     0.050000
    55.622118    27.532223    -3.391211    -2.551270     0.050000
    55.622118    27.532223    -3.391211    -2.551270     0.050000
    44.453388    23.958838    -3.672852    -3.397949     0.050000
    58.771943    28.201511    -3.672852    -2.551270     0.050000
    33.512667    21.155705    -1.991211    -1.897949     0.050000
    44.286315    24.715765    -2.272852    -1.897949     0.050000
    55.672854    27.407723    -1.991211    -1.051270     0.050000
    55.672854    27.407723    -1.991211    -1.051270     0.050000
    44.286315    24.715765    -2.272852    -1.897949     0.050000
    58.829763    28.138651    -2.272852    -1.051270     0.050000
    34.492880    21.004372    -2.691211    -2.647949     0.050000
    61.682098    28.763379    -4.372852    -2.647949     0.050000
     7.774691     5.411725    -2.691211    -3.301270     0.050000
     7.774691     5.411725    -2.691211    -3.301270     0.050000
    61.682098    28.763379    -4.372852    -2.647949     0.050000
    58.382559    28.089956    -4.372852    -3.301270     0.050000
    62.494463    28.930655    -4.091211    -1.147949     0.050000
    61.618713    28.754186    -2.972852    -1.147949     0.050000
    62.264190    28.890775    -4.091211    -1.801270     0.050000
    62.264190    28.890775    -4.091211    -1.801270     0.050000
    61.618713    28.754186    -2.972852    -1.147949     0.050000
    58.762587    28.232673    -2.972852    -1.801270     0.050000
    48.917040    22.164622    -3.916211    -3.960449     0.050000
    55.039563    25.179044    -4.197852    -3.960449     0.050000
    62.434027    28.919443    -3.916211    -1.238770     0.050000
    62.434027    28.919443    -3.916211    -1.238770     0.050000
    55.039563    25.179044    -4.197852    -3.960449     0.050000
    62.497633    28.931739    -4.197852    -1.238770     0.050000
    32.243950    20.818168    -2.516211    -2.460449     0.050000
    43.160862    24.505621    -2.797852    -2.460449     0.050000
    24.347820    15.963117    -2.516211    -2.738770     0.050000
    24.347820    15.963117    -2.516211    -2.738770     0.050000
    43.160862    24.505621    -2.797852    -2.460449     0.050000
    37.184252    21.506564    -2.797852    -2.738770     0.050000
     0.225915     0.007561    -1.816211    -3.210449     0.050000
    41.473702    23.976729    -3.497852    -3.210449     0.050000
    22.440107    15.955243    -1.816211    -1.988770     0.050000
    22.440107    15.955243    -1.816211    -1.988770     0.050000
    41.473702    23.976729    -3.497852    -3.210449     0.050000
    60.989334    28.631929    -3.497852    -1.988770     0.050000
    60.704650    28.608109    -3.216211    -1.710449     0.050000
    43.543212    24.651265    -2.097852    -1.710449     0.050000
    24.891797    14.685340    -3.216211    -3.488770     0.050000
    24.891797    14.685340    -3.216211    -3.488770     0.050000
    43.543212    24.651265    -2.097852    -1.710449     0.050000
     0.276139     0.005320    -2.097852    -3.488770     0.050000
    56.464085    27.292506    -3.566211    -2.835449     0.050000
    18.678962    12.213865    -2.447852    -2.835449     0.050000
    36.511376    16.672639    -3.566211    -3.863770     0.050000
    36.511376    16.672639    -3.566211    -3.863770     0.050000
    18.678962    12.213865    -2.447852    -2.835449     0.050000
     0.263867     0.003168    -2.447852    -3.863770     0.050000
    54.178993    27.213516    -2.166211    -1.335449     0.050000
    62.373751    28.908866    -3.847852    -1.335449     0.050000
    19.901641    15.244677    -2.166211    -2.363770     0.050000
    19.901641    15.244677    -2.166211    -2.363770     0.050000
    62.373751    28.908866    -3.847852    -1.335449     0.050000
    60.676195    28.611404    -3.847852    -2.363770     0.050000
     7.848660     3.457491    -2.866211    -3.585449     0.050000
     0.114184     0.000313    -1.747852    -3.585449     0.050000
    18.898860    14.481918    -2.866211    -3.113770     0.050000
    18.898860    14.481918    -2.866211    -3.113770     0.050000
     0.114184     0.000313    -1.747852    -3.585449     0.050000
     0.228551     0.010922    -1.747852    -3.113770     0.050000
    62.163453    28.876600    -4.266211    -2.085449     0.050000
    57.584412    28.048131    -3.147852    -2.085449     0.050000
    62.429486    28.920708    -4.266211    -1.613770     0.050000
    62.429486    28.920708    -4.266211    -1.613770     0.050000
    57.584412    28.048131    -3.147852    -2.085449     0.050000
    60.791793    28.623371    -3.147852    -1.613770     0.050000
    55.512577    26.951461    -4.178711    -3.491699     0.050000
    10.450117     5.905568    -2.885352    -3.491699     0.050000
    55.810011    27.317448    -4.178711    -3.395020     0.050000
    55.810011    27.317448    -4.178711    -3.395020     0.050000
    10.450117     5.905568    -2.885352    -3.491699     0.050000
    12.459481     8.197699    -2.885352    -3.395020     0.050000
    54.908437    27.312944    -2.778711    -1.991699     0.050000
    62.304684    28.893688    -4.285352    -1.991699     0.050000
    55.828954    27.598905    -2.778711    -1.895020     0.050000
    55.828954    27.598905    -2.778711    -1.895020     0.050000
    62.304684    28.893688    -4.285352    -1.991699     0.050000
    62.338647    28.902892    -4.285352    -1.895020     0.050000
     4.360893     3.284210    -2.078711    -2.741699     0.050000
     8.404060     6.378697    -2.185352    -2.741699     0.050000
     6.571614     5.396222    -2.078711    -2.645020     0.050000
     6.571614     5.396222    -2.078711    -2.645020     0.050000
     8.404060     6.378697    -2.185352    -2.741699     0.050000
    11.014979     8.725226    -2.185352    -2.645020     0.050000
    62.200737    28.874269    -3.478711    -1.241699     0.050000
    62.280304    28.889711    -3.585352    -1.241699     0.050000
    62.271125    28.885893    -3.478711    -1.145020     0.050000
    62.271125    28.885893    -3.478711    -1.145020     0.050000
    62.280304    28.889711    -3.585352    -1.241699     0.050000
    62.335468    28.898805    -3.585352    -1.145020     0.050000
    29.900702    20.070545    -3.128711    -3.116699     0.050000
    54.314746    27.416795    -3.935352    -3.116699     0.050000
    61.056782    28.669095    -3.128711    -1.520020     0.050000
    61.056782    28.669095    -3.128711    -1.520020     0.050000
    54.314746    27.416795    -3.935352    -3.116699     0.050000
    62.327768    28.902056    -3.935352    -1.520020     0.050000
    32.443325    20.960103    -1.728711    -1.616699     0.050000
    55.731465    27.627775    -2.535352    -1.616699     0.050000
     0.234026     0.014928    -1.728711    -3.020020     0.050000
     0.234026     0.014928    -1.728711    -3.020020     0.050000
    55.731465    27.627775    -2.535352    -1.616699     0.050000
     9.341151     7.960027    -2.535352    -3.020020     0.050000
     0.375317     0.005767    -2.428711    -3.866699     0.050000
    19.493876     8.182512    -3.235352    -3.866699     0.050000
    35.422437    22.237614    -2.428711    -2.270020     0.050000
    35.422437    22.237614    -2.428711    -2.270020     0.050000
    19.493876     8.182512    -3.235352    -3.866699     0.050000
    56.538569    27.840647    -3.235352    -2.270020     0.050000
    60.582249    28.594177    -3.828711    -2.366699     0.050000
     5.449720     5.064360    -1.835352    -2.366699     0.050000
    46.968654    22.197064    -3.828711    -3.770020     0.050000
    46.968654    22.197064    -3.828711    -3.770020     0.050000
     5.449720     5.064360    -1.835352    -2.366699     0.050000
     0.197006     0.001202    -1.835352    -3.770020     0.050000
    60.739512    28.594439    -4.003711    -2.554199     0.050000
    55.870311    27.584187    -3.410352    -2.554199     0.050000
    54.337741    27.337968    -4.003711    -3.207520     0.050000
    54.337741    27.337968    -4.003711    -3.207520     0.050000
    55.870311    27.584187    -3.410352    -2.554199     0.050000
    38.409677    22.993333    -3.410352    -3.207520     0.050000
    60.772459    28.565947    -2.603711    -1.054199     0.050000
    55.910641    27.466265    -2.010352    -1.054199     0.050000
    55.503024    27.582942    -2.603711    -1.707520     0.050000
    55.503024    27.582942    -2.603711    -1.707520     0.050000
    55.910641    27.466265    -2.010352    -1.054199     0.050000
    40.554284    23.765813    -2.010352    -1.707520     0.050000
     0.237902     0.006288    -1.903711    -3.304199     0.050000
    55.245972    27.383742    -4.110352    -3.304199     0.050000
     0.197391     0.000897    -1.903711    -3.957520     0.050000
     0.197391     0.000897    -1.903711    -3.957520     0.050000
    55.245972    27.383742    -4.110352    -3.304199     0.050000
    53.480943    24.416509    -4.110352    -3.957520     0.050000
    60.733142    28.609467    -3.303711    -1.804199     0.050000
    55.841719    27.639063    -2.710352    -1.804199     0.050000
    55.277162    27.526937    -3.303711    -2.457520     0.050000
    55.277162    27.526937    -3.303711    -2.457520     0.050000
    55.841719    27.639063    -2.710352    -1.804199     0.050000
    40.156717    23.602305    -2.710352    -2.457520     0.050000
    41.522026    20.469787    -3.653711    -3.679199     0.050000
     0.351427     0.006626    -2.360352    -3.679199     0.050000
    60.950045    28.666307    -3.653711    -2.082520     0.050000
    60.950045    28.666307    -3.653711    -2.082520     0.050000
     0.351427     0.006626    -2.360352    -3.679199     0.050000
    39.738558    23.681658    -2.360352    -2.082520     0.050000
    31.619414    20.858945    -2.253711    -2.179199     0.050000
    60.995326    28.674525    -3.760352    -2.179199     0.050000
     0.294134     0.005324    -2.253711    -3.582520     0.050000
     0.294134     0.005324    -2.253711    -3.582520     0.050000
    60.995326    28.674525    -3.760352    -2.179199     0.050000
    45.818293    23.078082    -3.760352    -3.582520     0.050000
    41.021716    21.632046    -2.953711    -2.929199     0.050000
    44.845829    23.080516    -3.060352    -2.929199     0.050000
    61.083283    28.662374    -2.953711    -1.332520     0.050000
    61.083283    28.662374    -2.953711    -1.332520     0.050000
    44.845829    23.080516    -3.060352    -2.929199     0.050000
    61.401833    28.723881    -3.060352    -1.332520     0.050000
    62.492713    28.931537    -4.353711    -1.429199     0.050000
    62.508970    28.934515    -4.460352    -1.429199     0.050000
    61.512665    28.672172    -4.353711    -2.832520     0.050000
    61.512665    28.672172    -4.353711    -2.832520     0.050000
    62.508970    28.934515    -4.460352    -1.429199     0.050000
    61.740129    28.731445    -4.460352    -2.832520     0.050000
    57.878495    27.069611    -4.397461    -3.726074     0.050000
    32.605550    15.902601    -3.454102    -3.726074     0.050000
    57.881153    27.077897    -4.397461    -3.723145     0.050000
    57.881153    27.077897    -4.397461    -3.723145     0.050000
    32.605550    15.902601    -3.454102    -3.726074     0.050000
    32.638872    15.946564    -3.454102    -3.723145     0.050000
    53.498030    27.221306    -2.997461    -2.226074     0.050000
    20.472359    15.686789    -2.054102    -2.226074     0.050000
    53.548743    27.232354    -2.997461    -2.223145     0.050000
    53.548743    27.232354    -2.997461    -2.223145     0.050000
    20.472359    15.686789    -2.054102    -2.226074     0.050000
    20.600093    15.757596    -2.054102    -2.223145     0.050000
     7.774921     4.758789    -2.297461    -2.976074     0.050000
    60.824547    28.388035    -4.154102    -2.976074     0.050000
     7.840158     4.813768    -2.297461    -2.973145     0.050000
     7.840158     4.813768    -2.297461    -2.973145     0.050000
    60.824547    28.388035    -4.154102    -2.976074     0.050000
    60.825799    28.390705    -4.154102    -2.973145     0.050000
    62.192557    28.877050    -3.697461    -1.476074     0.050000
    59.390370    28.347921    -2.754102    -1.476074     0.050000
    62.195007    28.877458    -3.697461    -1.473145     0.050000
    62.195007    28.877458    -3.697461    -1.473145     0.050000
    59.390370    28.347921    -2.754102    -1.476074     0.050000
    59.410346    28.351480    -2.754102    -1.473145     0.050000
    54.490753    27.219450    -3.347461    -2.601074     0.050000
     0.518598     0.226086    -1.704102    -2.601074     0.050000
    62.205952    28.871400    -3.347461    -1.098145     0.050000
    62.205952    28.871400    -3.347461    -1.098145     0.050000
     0.518598     0.226086    -1.704102    -2.601074     0.050000
    48.979552    25.743653    -1.704102    -1.098145     0.050000
    54.233560    27.094864    -1.947461    -1.101074     0.050000
    61.932273    28.815310    -3.104102    -1.101074     0.050000
     3.356940     2.803072    -1.947461    -2.598145     0.050000
     3.356940     2.803072    -1.947461    -2.598145     0.050000
    61.932273    28.815310    -3.104102    -1.101074     0.050000
    49.478038    25.981803    -3.104102    -2.598145     0.050000
     5.722731     3.415360    -2.647461    -3.351074     0.050000
     1.665429     0.392176    -2.404102    -3.351074     0.050000
    54.323630    27.295576    -2.647461    -1.848145     0.050000
    54.323630    27.295576    -2.647461    -1.848145     0.050000
     1.665429     0.392176    -2.404102    -3.351074     0.050000
    49.178572    26.085756    -2.404102    -1.848145     0.050000
    62.200580    28.878406    -4.047461    -1.851074     0.050000
    61.927247    28.828257    -3.804102    -1.851074     0.050000
    53.957526    26.967857    -4.047461    -3.348145     0.050000
    53.957526    26.967857    -4.047461    -3.348145     0.050000
    61.927247    28.828257    -3.804102    -1.851074     0.050000
    48.709308    25.551926    -3.804102    -3.348145     0.050000
    52.486135    26.985565    -3.872461    -3.163574     0.050000
     7.225464     5.713753    -2.579102    -3.163574     0.050000
    59.520692    28.193155    -3.872461    -2.785645     0.050000
    59.520692    28.193155    -3.872461    -2.785645     0.050000
     7.225464     5.713753    -2.579102    -3.163574     0.050000
    26.389884    16.585559    -2.579102    -2.785645     0.050000
    54.032752    27.268965    -2.472461    -1.663574     0.050000
    62.270408    28.892506    -3.979102    -1.663574     0.050000
    58.636584    28.164329    -2.472461    -1.285645     0.050000
    58.636584    28.164329    -2.472461    -1.285645     0.050000
    62.270408    28.892506    -3.979102    -1.663574     0.050000
    62.439280    28.920828    -3.979102    -1.285645     0.050000
     0.136298     0.000330    -1.772461    -3.913574     0.050000
     0.189698     0.000854    -1.879102    -3.913574     0.050000
     0.135568     0.000704    -1.772461    -3.535645     0.050000
     0.135568     0.000704    -1.772461    -3.535645     0.050000
     0.189698     0.000854    -1.879102    -3.913574     0.050000
     0.201618     0.002166    -1.879102    -3.535645     0.050000
    53.665541    27.204674    -3.172461    -2.413574     0.050000
    55.420542    27.579115    -3.279102    -2.413574     0.050000
    58.316189    28.185632    -3.172461    -2.035645     0.050000
    58.316189    28.185632    -3.172461    -2.035645     0.050000
    55.420542    27.579115    -3.279102    -2.413574     0.050000
    59.200170    28.350270    -3.279102    -2.035645     0.050000
    37.655792    20.152083    -3.522461    -3.538574     0.050000
    57.364969    27.379330    -4.329102    -3.538574     0.050000
    58.334615    28.166150    -3.522461    -2.410645     0.050000
    58.334615    28.166150    -3.522461    -2.410645     0.050000
    57.364969    27.379330    -4.329102    -3.538574     0.050000
    61.874150    28.823126    -4.329102    -2.410645     0.050000
    31.798335    20.922662    -2.122461    -2.038574     0.050000
    55.381673    27.611964    -2.929102    -2.038574     0.050000
     0.217210     0.001314    -2.122461    -3.910645     0.050000
     0.217210     0.001314    -2.122461    -3.910645     0.050000
    55.381673    27.611964    -2.929102    -2.038574     0.050000
     4.267749     0.606448    -2.929102    -3.910645     0.050000
    37.417210    21.265713    -2.822461    -2.788574     0.050000
    57.364111    27.630712    -3.629102    -2.788574     0.050000
    58.534629    28.196241    -2.822461    -1.660645     0.050000
    58.534629    28.196241    -2.822461    -1.660645     0.050000
    57.364111    27.630712    -3.629102    -2.788574     0.050000
    61.909725    28.827992    -3.629102    -1.660645     0.050000
    62.493729    28.931209    -4.222461    -1.288574     0.050000
    55.877521    27.574542    -2.229102    -1.288574     0.050000
    57.696032    28.065680    -4.222461    -3.160645     0.050000
    57.696032    28.065680    -4.222461    -3.160645     0.050000
    55.877521    27.574542    -2.229102    -1.288574     0.050000
     1.395476     0.505597    -2.229102    -3.160645     0.050000
    61.500223    28.714338    -4.309961    -2.694824     0.050000
    60.714775    28.541033    -4.066602    -2.694824     0.050000
    62.399807    28.915402    -4.309961    -1.754395     0.050000
    62.399807    28.915402    -4.309961    -1.754395     0.050000
    60.714775    28.541033    -4.066602    -2.694824     0.050000
    62.274349    28.893013    -4.066602    -1.754395     0.050000
    61.355310    28.704689    -2.909961    -1.194824     0.050000
    60.464522    28.523679    -2.666602    -1.194824     0.050000
    16.579094    12.253267    -2.909961    -3.254395     0.050000
    16.579094    12.253267    -2.909961    -3.254395     0.050000
    60.464522    28.523679    -2.666602    -1.194824     0.050000
     7.939491     5.848816    -2.666602    -3.254395     0.050000
     0.416239     0.014547    -2.209961    -3.444824     0.050000
    32.329436    18.818393    -3.366602    -3.444824     0.050000
    58.664351    28.083602    -2.209961    -1.004395     0.050000
    58.664351    28.083602    -2.209961    -1.004395     0.050000
    32.329436    18.818393    -3.366602    -3.444824     0.050000
    62.284704    28.885019    -3.366602    -1.004395     0.050000
    61.412491    28.723594    -3.609961    -1.944824     0.050000
